COD_CURSO,NOME_UNIDADE,NIVEL_CURSO,ANO,SEXO,INGRESSANTES,FORMADOS,CENTRO
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2016,M,23.0,3.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2016,F,31.0,5.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2017,M,13.0,1.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2017,F,18.0,5.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2018,M,17.0,1.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2018,F,26.0,4.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2019,M,11.0,2.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2019,F,24.0,5.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2020,M,12.0,1.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2020,F,25.0,2.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2021,M,14.0,0.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2021,F,14.0,5.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2022,M,9.0,1.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2022,F,16.0,7.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2023,M,13.0,2.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,2023,F,19.0,7.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,TOTAL,M,141.0,15.0,CAL
737,Letras - Lic.- Hab. Espanhol e Literaturas Língua Espanhola,Graduação,TOTAL,F,234.0,48.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2014,M,16.0,6.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2014,F,32.0,15.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2015,M,19.0,2.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2015,F,32.0,11.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2016,M,19.0,0.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2016,F,31.0,7.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2017,M,12.0,7.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2017,F,29.0,7.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2018,M,16.0,5.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2018,F,30.0,7.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2019,M,18.0,7.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2019,F,28.0,8.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2020,M,12.0,0.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2020,F,27.0,12.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2021,M,9.0,3.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2021,F,29.0,4.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2022,M,9.0,6.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2022,F,26.0,8.0,CAL
736,Letras - Lic.- Hab. Inglês e Literaturas Língua Inglesa,Graduação,2023,M,22.0,4.0,CAL
