COD_CURSO,NOME_UNIDADE,NIVEL_CURSO,ANO,SEXO,INGRESSANTES,FORMADOS,CENTRO
121,Geografia - Licenciatura Plena,Graduação,2021,F,17.0,10.0,CCNE
121,Geografia - Licenciatura Plena,Graduação,2022,M,20.0,4.0,CCNE
121,Geografia - Licenciatura Plena,Graduação,2022,F,14.0,5.0,CCNE
121,Geografia - Licenciatura Plena,Graduação,2023,F,16.0,7.0,CCNE
121,Geografia - Licenciatura Plena,Graduação,2023,M,20.0,10.0,CCNE
121,Geografia - Licenciatura Plena,Graduação,TOTAL,M,223.0,64.0,CCNE
121,Geografia - Licenciatura Plena,Graduação,TOTAL,F,179.0,69.0,CCNE
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,2022,M,8.0,0.0,CCNE
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,2022,F,17.0,0.0,CCNE
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,TOTAL,M,8.0,0.0,CCNE
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,TOTAL,F,17.0,0.0,CCNE
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,2022,M,5.0,0.0,CCNE
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,2022,F,10.0,0.0,CCNE
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,TOTAL,M,5.0,0.0,CCNE
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,TOTAL,F,10.0,0.0,CCNE
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,2022,M,4.0,0.0,CCNE
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,2022,F,15.0,0.0,CCNE
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,TOTAL,M,4.0,0.0,CCNE
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,TOTAL,F,15.0,0.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2014,F,7.0,0.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2014,M,13.0,0.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2017,M,0.0,1.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2017,F,0.0,4.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2018,F,0.0,1.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2018,M,0.0,3.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,TOTAL,M,13.0,4.0,CCNE
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,TOTAL,F,7.0,5.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2014,F,9.0,0.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2014,M,11.0,0.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2017,F,0.0,4.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2017,M,0.0,5.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2018,M,0.0,1.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2018,F,0.0,2.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,TOTAL,F,9.0,6.0,CCNE
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,TOTAL,M,11.0,6.0,CCNE
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,2022,M,5.0,0.0,CCNE
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,2022,F,20.0,0.0,CCNE
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,TOTAL,M,5.0,0.0,CCNE
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,TOTAL,F,20.0,0.0,CCNE
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2014,F,4.0,0.0,CCNE
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2014,M,8.0,0.0,CCNE
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2017,F,0.0,3.0,CCNE
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2017,M,0.0,5.0,CCNE
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2018,M,0.0,1.0,CCNE
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,TOTAL,F,4.0,3.0,CCNE
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,TOTAL,M,8.0,6.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2014,M,7.0,0.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2014,F,11.0,0.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2017,M,0.0,3.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2017,F,0.0,7.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2022,F,9.0,0.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2022,M,13.0,0.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,TOTAL,M,20.0,3.0,CCNE
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,TOTAL,F,20.0,7.0,CCNE
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2017,F,14.0,0.0,CCNE
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2017,M,15.0,0.0,CCNE
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2020,F,0.0,6.0,CCNE
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2020,M,0.0,8.0,CCNE
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2021,F,0.0,1.0,CCNE
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,TOTAL,F,14.0,7.0,CCNE
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,TOTAL,M,15.0,8.0,CCNE
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,2022,F,7.0,0.0,CCNE
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,2022,M,7.0,0.0,CCNE
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,TOTAL,F,7.0,0.0,CCNE
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,TOTAL,M,7.0,0.0,CCNE
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2017,M,7.0,0.0,CCNE
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2017,F,22.0,0.0,CCNE
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2020,M,0.0,6.0,CCNE
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2020,F,0.0,12.0,CCNE
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,TOTAL,M,7.0,6.0,CCNE
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,TOTAL,F,22.0,12.0,CCNE
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2017,M,7.0,0.0,CCNE
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2017,F,23.0,0.0,CCNE
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2020,M,0.0,5.0,CCNE
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2020,F,0.0,13.0,CCNE
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,TOTAL,M,7.0,5.0,CCNE
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,TOTAL,F,23.0,13.0,CCNE
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2017,M,11.0,0.0,CCNE
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2017,F,19.0,0.0,CCNE
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2020,M,0.0,5.0,CCNE
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2020,F,0.0,13.0,CCNE
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,TOTAL,M,11.0,5.0,CCNE
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,TOTAL,F,19.0,13.0,CCNE
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2014,F,6.0,0.0,CCNE
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2014,M,17.0,0.0,CCNE
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2017,F,0.0,2.0,CCNE
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2017,M,0.0,5.0,CCNE
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,TOTAL,F,6.0,2.0,CCNE
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,TOTAL,M,17.0,5.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2014,F,6.0,0.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2014,M,6.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2015,F,9.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2015,M,16.0,2.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2016,F,11.0,0.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2016,M,7.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2017,F,11.0,0.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2017,M,8.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2018,F,8.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2018,M,13.0,3.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2019,F,5.0,0.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2019,M,21.0,3.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2020,F,8.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2020,M,18.0,3.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2021,M,15.0,2.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2021,F,6.0,3.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2022,F,9.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2022,M,16.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2023,F,4.0,1.0,CCNE
132.2,Matemática - Bacharelado,Graduação,2023,M,19.0,3.0,CCNE
132.2,Matemática - Bacharelado,Graduação,TOTAL,F,77.0,8.0,CCNE
132.2,Matemática - Bacharelado,Graduação,TOTAL,M,139.0,20.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2014,M,8.0,2.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2014,F,19.0,5.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2015,M,13.0,3.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2015,F,16.0,9.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2016,M,21.0,3.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2016,F,19.0,6.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2017,M,18.0,3.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2017,F,17.0,7.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2018,M,25.0,1.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2018,F,24.0,4.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2019,M,20.0,4.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2019,F,23.0,8.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2020,M,23.0,0.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2020,F,18.0,1.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2021,M,17.0,4.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2021,F,13.0,6.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2022,M,7.0,4.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2022,F,9.0,4.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2023,M,13.0,4.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,2023,F,16.0,8.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,TOTAL,M,165.0,28.0,CCNE
132.1,Matemática - Licenciatura Plena,Graduação,TOTAL,F,174.0,58.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2014,F,17.0,6.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2014,M,21.0,6.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2015,M,31.0,1.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2015,F,12.0,4.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2016,F,10.0,2.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2016,M,19.0,2.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2017,M,24.0,4.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2017,F,13.0,5.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2018,M,19.0,4.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2018,F,22.0,4.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2019,M,31.0,3.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2019,F,10.0,5.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2020,F,11.0,1.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2020,M,24.0,4.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2021,F,19.0,1.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2021,M,20.0,4.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2022,M,21.0,3.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2022,F,10.0,4.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2023,F,9.0,1.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,2023,M,10.0,1.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,TOTAL,M,220.0,32.0,CCNE
125,Matemática - Licenciatura Plena - Noturno,Graduação,TOTAL,F,133.0,33.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2014,M,14.0,3.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2014,F,11.0,5.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2015,F,11.0,3.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2015,M,9.0,4.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2016,F,7.0,4.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2016,M,17.0,4.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2017,M,12.0,4.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2017,F,7.0,5.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2018,F,5.0,2.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2018,M,15.0,3.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2019,F,9.0,0.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2019,M,9.0,0.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2020,F,14.0,1.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2020,M,14.0,3.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2021,F,5.0,1.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2021,M,12.0,2.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2022,M,11.0,1.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2022,F,12.0,1.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2023,F,10.0,2.0,CCNE
131,Meteorologia - Bacharelado,Graduação,2023,M,5.0,6.0,CCNE
131,Meteorologia - Bacharelado,Graduação,TOTAL,F,91.0,24.0,CCNE
131,Meteorologia - Bacharelado,Graduação,TOTAL,M,118.0,30.0,CCNE
133,Química - Bacharelado,Graduação,2014,M,8.0,2.0,CCNE
133,Química - Bacharelado,Graduação,2014,F,19.0,5.0,CCNE
133,Química - Bacharelado,Graduação,2015,M,11.0,0.0,CCNE
133,Química - Bacharelado,Graduação,2015,F,17.0,8.0,CCNE
133,Química - Bacharelado,Graduação,2016,M,10.0,6.0,CCNE
133,Química - Bacharelado,Graduação,2016,F,16.0,6.0,CCNE
133,Química - Bacharelado,Graduação,2017,F,24.0,4.0,CCNE
133,Química - Bacharelado,Graduação,2017,M,10.0,5.0,CCNE
133,Química - Bacharelado,Graduação,2018,M,11.0,1.0,CCNE
133,Química - Bacharelado,Graduação,2018,F,16.0,6.0,CCNE
133,Química - Bacharelado,Graduação,2019,M,13.0,1.0,CCNE
133,Química - Bacharelado,Graduação,2019,F,14.0,6.0,CCNE
133,Química - Bacharelado,Graduação,2020,M,9.0,1.0,CCNE
133,Química - Bacharelado,Graduação,2020,F,16.0,3.0,CCNE
133,Química - Bacharelado,Graduação,2021,M,9.0,0.0,CCNE
133,Química - Bacharelado,Graduação,2021,F,15.0,1.0,CCNE
133,Química - Bacharelado,Graduação,2022,F,14.0,3.0,CCNE
133,Química - Bacharelado,Graduação,2022,M,6.0,4.0,CCNE
133,Química - Bacharelado,Graduação,2023,F,15.0,3.0,CCNE
133,Química - Bacharelado,Graduação,2023,M,3.0,5.0,CCNE
133,Química - Bacharelado,Graduação,TOTAL,M,90.0,25.0,CCNE
133,Química - Bacharelado,Graduação,TOTAL,F,166.0,45.0,CCNE
109,Química - Licenciatura,Graduação,2014,M,12.0,4.0,CCNE
109,Química - Licenciatura,Graduação,2014,F,15.0,14.0,CCNE
109,Química - Licenciatura,Graduação,2015,M,20.0,4.0,CCNE
109,Química - Licenciatura,Graduação,2015,F,26.0,6.0,CCNE
109,Química - Licenciatura,Graduação,2016,M,24.0,6.0,CCNE
109,Química - Licenciatura,Graduação,2016,F,28.0,6.0,CCNE
109,Química - Licenciatura,Graduação,2017,M,15.0,5.0,CCNE
109,Química - Licenciatura,Graduação,2017,F,20.0,11.0,CCNE
109,Química - Licenciatura,Graduação,2018,M,12.0,6.0,CCNE
109,Química - Licenciatura,Graduação,2018,F,31.0,7.0,CCNE
109,Química - Licenciatura,Graduação,2019,M,24.0,5.0,CCNE
109,Química - Licenciatura,Graduação,2019,F,20.0,11.0,CCNE
109,Química - Licenciatura,Graduação,2020,F,25.0,0.0,CCNE
109,Química - Licenciatura,Graduação,2020,M,17.0,2.0,CCNE
109,Química - Licenciatura,Graduação,2021,M,11.0,5.0,CCNE
109,Química - Licenciatura,Graduação,2021,F,26.0,9.0,CCNE
109,Química - Licenciatura,Graduação,2022,M,13.0,7.0,CCNE
109,Química - Licenciatura,Graduação,2022,F,18.0,8.0,CCNE
109,Química - Licenciatura,Graduação,2023,M,10.0,5.0,CCNE
109,Química - Licenciatura,Graduação,2023,F,16.0,8.0,CCNE
109,Química - Licenciatura,Graduação,TOTAL,M,158.0,49.0,CCNE
109,Química - Licenciatura,Graduação,TOTAL,F,225.0,80.0,CCNE
110,Química Industrial,Graduação,2014,M,6.0,5.0,CCNE
110,Química Industrial,Graduação,2014,F,9.0,11.0,CCNE
110,Química Industrial,Graduação,2015,F,9.0,2.0,CCNE
110,Química Industrial,Graduação,2015,M,6.0,3.0,CCNE
110,Química Industrial,Graduação,2016,M,4.0,4.0,CCNE
110,Química Industrial,Graduação,2016,F,14.0,9.0,CCNE
110,Química Industrial,Graduação,2017,M,6.0,5.0,CCNE
110,Química Industrial,Graduação,2017,F,13.0,6.0,CCNE
110,Química Industrial,Graduação,2018,M,8.0,2.0,CCNE
110,Química Industrial,Graduação,2018,F,14.0,6.0,CCNE
110,Química Industrial,Graduação,2019,M,7.0,1.0,CCNE
110,Química Industrial,Graduação,2019,F,15.0,5.0,CCNE
110,Química Industrial,Graduação,2020,M,8.0,0.0,CCNE
110,Química Industrial,Graduação,2020,F,13.0,3.0,CCNE
110,Química Industrial,Graduação,2021,M,8.0,1.0,CCNE
110,Química Industrial,Graduação,2021,F,7.0,10.0,CCNE
110,Química Industrial,Graduação,2022,M,7.0,3.0,CCNE
110,Química Industrial,Graduação,2022,F,8.0,6.0,CCNE
110,Química Industrial,Graduação,2023,M,4.0,1.0,CCNE
110,Química Industrial,Graduação,2023,F,12.0,4.0,CCNE
110,Química Industrial,Graduação,TOTAL,M,64.0,25.0,CCNE
110,Química Industrial,Graduação,TOTAL,F,114.0,62.0,CCNE
